status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
4081,3,4931,406,3,2,406,0,0,0,0,0
4080,3,4932,548,36,5,548,0,0,0,0,0
4079,1,4901,156,0,0,156,0,0,0,0,0
4078,3,4884,641,14,2,641,0,0,0,0,0
4077,1,4299,14,1,0,14,0,0,0,0,0
4076,3,4298,489,13,1,489,0,0,0,0,0
4075,3,4129,644,30,0,644,0,0,0,0,0
4074,3,4086,187,12,1,187,0,0,0,0,0
4073,3,4066,893,23,2,893,0,0,0,0,0
4072,3,4045,406,18,8,406,0,0,0,0,0
4071,3,4044,329,10,1,329,0,0,0,0,0
4070,3,4027,507,15,0,507,0,0,0,0,0
4069,1,4028,188,8,0,188,0,0,0,0,0
4067,3,4026,359,6,0,359,0,0,0,0,0
4068,3,4025,525,14,1,525,0,0,0,0,0
4066,3,4008,306,12,0,306,0,0,0,0,0
4065,3,4007,615,20,4,615,0,0,0,0,0
4064,3,4006,572,10,0,572,0,0,0,0,0
4063,3,4010,110,0,1,110,0,0,0,0,0
4062,3,4009,742,10,1,742,0,0,0,0,0
4061,3,3989,596,17,1,596,0,0,0,0,0
4060,3,3988,1230,31,2,1230,0,0,0,0,0
4059,3,3963,758,24,3,758,0,0,0,0,0
4058,3,3935,322,9,12,322,0,0,0,0,0
4057,3,3937,924,22,6,924,0,0,0,0,0
3739,1,3936,537,16,1,537,0,0,0,0,0
4056,3,3879,433,4,0,433,0,0,0,0,0
4055,3,3820,442,17,11,442,0,0,0,0,0
4054,3,3799,544,19,0,544,0,0,0,0,0
4052,3,3780,699,10,2,699,0,0,0,0,0
4053,3,3779,1442,48,5,1442,0,0,0,0,0
4051,3,3735,332,3,2,332,0,0,0,0,0
4050,3,3734,972,16,2,972,0,0,0,0,0
4049,3,3468,330,18,0,330,0,0,0,0,0
4048,3,3441,1325,30,2,1325,0,0,0,0,0
4047,3,3393,1923,234,5,1923,0,0,0,0,0
4046,3,3326,1467,107,1,1467,0,0,0,0,0
4045,3,3325,1989,36,5,1989,0,0,0,0,0
4044,3,3324,779,9,0,779,0,0,0,0,0
4043,3,3298,626,9,0,626,0,0,0,0,0
4042,3,3299,493,14,2,493,0,0,0,0,0
4041,3,3220,2520,64,33,2520,0,0,0,0,0
4040,3,3172,273,10,0,273,0,0,0,0,0
4038,3,3171,2613,50,3,2613,0,0,0,0,0
4039,3,3155,2137,44,3,2137,0,0,0,0,0
4037,3,3157,665,9,1,665,0,0,0,0,0
4036,3,3156,3919,77,12,3919,0,0,0,0,0
4035,3,3140,4094,61,6,4094,0,0,0,0,0
4034,3,3113,2836,48,7,2836,0,0,0,0,0
4033,3,3092,562,5,1,562,0,0,0,0,0
4032,3,3074,767,26,2,767,0,0,0,0,0
4031,3,3075,722,9,1,722,0,0,0,0,0
4030,0,3058,37,0,0,37,0,0,0,0,0
4029,3,3064,637,8,1,637,0,0,0,0,0
4028,3,3063,1347,13,1,1347,0,0,0,0,0
4027,3,3062,922,5,0,922,0,0,0,0,0
4026,3,3061,108,6,2,108,0,0,0,0,0
4025,3,3060,685,10,2,685,0,0,0,0,0
4024,3,3059,450,4,0,450,0,0,0,0,0
4023,3,3668,353,0,3,353,0,0,0,0,0
4022,3,3670,458,3,0,458,0,0,0,0,0
4021,3,3669,2669,23,2,2669,0,0,0,0,0
4020,3,3641,371,3,1,371,0,0,0,0,0
4019,3,3640,973,8,1,973,0,0,0,0,0
4018,3,3639,778,24,2,778,0,0,0,0,0
4017,3,3644,551,2,0,551,0,0,0,0,0
4016,3,3643,501,4,0,501,0,0,0,0,0
4015,3,3642,493,17,1,493,0,0,0,0,0
4014,3,3621,306,7,1,306,0,0,0,0,0
4013,3,3597,405,6,1,405,0,0,0,0,0
4012,3,3602,497,8,0,497,0,0,0,0,0
4011,3,3601,782,11,0,782,0,0,0,0,0
4010,3,3600,367,7,0,367,0,0,0,0,0
4009,3,3599,500,16,0,500,0,0,0,0,0
4008,3,3598,426,9,2,426,0,0,0,0,0
4007,3,3554,880,24,1,880,0,0,0,0,0
4006,3,3553,716,28,0,716,0,0,0,0,0
4005,3,3556,461,17,1,461,0,0,0,0,0
4004,3,3555,244,6,0,244,0,0,0,0,0
4003,3,3506,589,18,1,589,0,0,0,0,0
4002,3,3256,321,6,0,321,0,0,0,0,0
4001,3,3255,396,10,0,396,0,0,0,0,0
4000,3,3253,350,5,0,350,0,0,0,0,0
3999,1,3257,164,5,0,164,0,0,0,0,0
3998,3,3254,718,20,0,718,0,0,0,0,0
3997,3,2904,196,12,0,196,0,0,0,0,0
3996,3,2905,849,25,1,849,0,0,0,0,0
3995,3,2841,109,6,3,109,0,0,0,0,0
3994,3,2820,413,7,2,413,0,0,0,0,0
3993,3,2804,395,16,0,395,0,0,0,0,0
3992,3,2803,425,12,0,425,0,0,0,0,0
3991,3,2802,688,8,0,688,0,0,0,0,0
3990,3,2801,313,6,0,313,0,0,0,0,0
3989,3,2800,399,34,4,399,0,0,0,0,0
3988,3,2799,714,46,5,714,0,0,0,0,0
3987,3,2779,576,17,3,576,0,0,0,0,0
3986,3,2778,462,15,0,462,0,0,0,0,0
3984,1,2765,41,2,0,41,0,0,0,0,0
3985,3,2752,469,17,0,469,0,0,0,0,0
3983,1,2684,17,2,0,17,0,0,0,0,0
3982,1,2683,6,0,0,6,0,0,0,0,0
3120,1,2685,344,10,0,344,0,0,0,0,0
3981,3,2651,621,16,8,621,0,0,0,0,0
3980,3,2650,603,13,1,603,0,0,0,0,0
3979,3,2623,530,13,0,530,0,0,0,0,0
3498,1,2622,211,2,0,211,0,0,0,0,0
3977,3,2599,327,6,6,327,0,0,0,0,0
3978,3,2598,505,21,11,505,0,0,0,0,0
3976,3,2601,424,6,0,424,0,0,0,0,0
3975,3,2600,514,10,2,514,0,0,0,0,0
3974,3,2579,412,17,0,412,0,0,0,0,0
3973,3,2581,150,4,0,150,0,0,0,0,0
3972,3,2580,233,4,0,233,0,0,0,0,0
3971,3,2549,906,22,3,906,0,0,0,0,0
3970,3,3004,800,26,2,800,0,0,0,0,0
3969,3,2958,279,10,0,279,0,0,0,0,0
3968,3,2927,715,18,6,715,0,0,0,0,0
3967,3,2728,969,46,4,969,0,0,0,0,0
3966,3,2532,489,23,11,489,0,0,0,0,0
3965,3,2533,294,25,3,294,0,0,0,0,0
3964,3,443,437,31,0,437,0,0,0,0,0
3963,1,416,219,8,0,219,0,0,0,0,0
3962,3,368,267,9,0,267,0,0,0,0,0
3960,3,348,321,12,2,321,0,0,0,0,0
3959,3,347,190,3,0,190,0,0,0,0,0
3958,3,346,318,14,0,318,0,0,0,0,0
3956,3,345,246,17,1,246,0,0,0,0,0
3961,3,344,327,9,0,327,0,0,0,0,0
3957,3,344,417,6,0,417,0,0,0,0,0
3955,3,332,317,5,0,317,0,0,0,0,0
3954,3,316,340,11,0,340,0,0,0,0,0
3953,3,314,385,12,0,385,0,0,0,0,0
3952,3,313,543,5,0,543,0,0,0,0,0
3951,3,317,981,32,6,981,0,0,0,0,0
3950,3,315,308,5,0,308,0,0,0,0,0
3949,3,279,425,5,1,425,0,0,0,0,0
3948,3,225,542,9,0,542,0,0,0,0,0
3947,3,226,254,2,0,254,0,0,0,0,0
3946,3,209,325,36,0,325,0,0,0,0,0
3945,3,208,287,9,0,287,0,0,0,0,0
3944,3,182,247,8,0,247,0,0,0,0,0
3943,3,102,273,7,0,273,0,0,0,0,0
3942,3,59,396,30,1,396,0,0,0,0,0
3941,3,62,241,2,0,241,0,0,0,0,0
3940,3,61,204,1,0,204,0,0,0,0,0
3939,3,60,199,6,1,199,0,0,0,0,0
3937,1,58,6,0,0,6,0,0,0,0,0
3938,3,36,421,10,2,421,0,0,0,0,0
3935,3,37,240,7,0,240,0,0,0,0,0
3936,3,35,479,18,1,479,0,0,0,0,0
3934,3,8,282,7,0,282,0,0,0,0,0
3933,3,7,107,1,2,107,0,0,0,0,0
3932,3,6,258,5,0,258,0,0,0,0,0
3931,3,527,799,31,4,799,0,0,0,0,0
3930,3,526,157,9,3,157,0,0,0,0,0
3929,3,530,358,19,1,358,0,0,0,0,0
3928,1,529,45,1,0,45,0,0,0,0,0
3927,3,528,155,2,0,155,0,0,0,0,0
3926,3,504,328,21,5,328,0,0,0,0,0
3925,3,490,271,6,0,271,0,0,0,0,0
3924,3,468,202,10,1,202,0,0,0,0,0
3923,3,467,249,7,1,249,0,0,0,0,0
3922,3,469,460,31,1,460,0,0,0,0,0
3921,3,2371,100,0,0,100,0,0,0,0,0
3920,3,2370,101,2,1,101,0,0,0,0,0
3919,3,2369,258,7,0,258,0,0,0,0,0
3918,3,2368,152,5,0,152,0,0,0,0,0
3917,1,2372,87,3,0,87,0,0,0,0,0
3916,1,2283,46,4,0,46,0,0,0,0,0
3915,1,2256,63,0,0,63,0,0,0,0,0
3914,3,2223,271,3,1,271,0,0,0,0,0
3913,3,2222,126,5,2,126,0,0,0,0,0
3912,3,2193,175,6,0,175,0,0,0,0,0
3911,3,2192,47,0,1,47,0,0,0,0,0
3910,1,2195,42,0,0,42,0,0,0,0,0
3909,1,2194,53,1,0,53,0,0,0,0,0
3908,1,2161,100,1,1,100,0,0,0,0,0
3907,1,2160,41,1,0,41,0,0,0,0,0
3906,1,2159,34,0,0,34,0,0,0,0,0
3905,3,2109,238,4,0,238,0,0,0,0,0
3904,3,2108,223,3,1,223,0,0,0,0,0
3903,1,2068,75,0,0,75,0,0,0,0,0
3902,1,2034,101,1,0,101,0,0,0,0,0
3901,1,2035,51,0,0,51,0,0,0,0,0
3900,1,1976,77,3,0,77,0,0,0,0,0
3899,3,1975,1190,12,1,1190,0,0,0,0,0
3898,1,1974,9,0,0,9,0,0,0,0,0
3897,1,1951,134,3,0,134,0,0,0,0,0
3896,1,1950,72,0,0,72,0,0,0,0,0
3895,3,1949,188,6,0,188,0,0,0,0,0
3894,3,1924,221,2,0,221,0,0,0,0,0
3893,3,1898,221,3,0,221,0,0,0,0,0
3892,1,1899,94,3,0,94,0,0,0,0,0
3891,3,1869,82,3,0,82,0,0,0,0,0
3890,1,1871,216,8,0,216,0,0,0,0,0
3889,3,1870,110,0,0,110,0,0,0,0,0
3888,3,1843,348,0,0,348,0,0,0,0,0
3887,3,1845,225,13,0,225,0,0,0,0,0
3886,1,1844,80,1,0,80,0,0,0,0,0
3885,1,1827,91,6,0,91,0,0,0,0,0
3884,1,1826,184,11,0,184,0,0,0,0,0
3883,3,1825,562,0,0,562,0,0,0,0,0
3882,1,1824,184,0,0,184,0,0,0,0,0
3881,1,1801,190,2,0,190,0,0,0,0,0
3880,3,1755,360,23,2,360,0,0,0,0,0
3879,3,2501,57,0,0,57,0,0,0,0,0
3878,1,2455,102,4,0,102,0,0,0,0,0
3877,1,2454,152,2,0,152,0,0,0,0,0
3876,1,2400,263,14,0,263,0,0,0,0,0
3875,3,2399,62,1,0,62,0,0,0,0,0
3874,3,2401,126,18,0,126,0,0,0,0,0
3873,1,2377,114,3,0,114,0,0,0,0,0
3872,1,2329,187,9,0,187,0,0,0,0,0
3871,1,2328,58,7,0,58,0,0,0,0,0
3870,1,2327,46,3,0,46,0,0,0,0,0
3869,1,1592,183,4,0,183,0,0,0,0,0
3868,1,1512,99,11,0,99,0,0,0,0,0
3867,1,1511,51,0,0,51,0,0,0,0,0
3866,1,1469,92,6,0,92,0,0,0,0,0
3865,1,1468,103,6,0,103,0,0,0,0,0
3864,1,1467,326,9,0,326,0,0,0,0,0
3863,1,1333,113,2,0,113,0,0,0,0,0
3862,1,1332,61,0,0,61,0,0,0,0,0
3861,1,1331,76,3,0,76,0,0,0,0,0
3860,1,1330,66,1,0,66,0,0,0,0,0
3859,3,1276,638,34,9,638,0,0,0,0,0
3858,3,1275,154,0,0,154,0,0,0,0,0
3857,3,1248,95,9,3,95,0,0,0,0,0
3856,1,1247,29,0,0,29,0,0,0,0,0
3855,1,1246,71,2,1,71,0,0,0,0,0
3854,3,1249,813,6,0,813,0,0,0,0,0
3853,3,1245,506,44,7,506,0,0,0,0,0
3852,1,1215,68,7,0,68,0,0,0,0,0
3851,3,1218,174,11,0,174,0,0,0,0,0
3850,1,1217,105,4,0,105,0,0,0,0,0
3849,1,1216,179,11,0,179,0,0,0,0,0
3848,3,1189,191,6,0,191,0,0,0,0,0
3847,3,1162,203,3,1,203,0,0,0,0,0
3846,1,1161,277,52,2,277,0,0,0,0,0
3845,3,1160,62,2,0,62,0,0,0,0,0
3844,3,1163,200,6,0,200,0,0,0,0,0
3843,1,1138,339,30,0,339,0,0,0,0,0
3842,3,1103,178,10,1,178,0,0,0,0,0
3840,1,1104,23,0,0,23,0,0,0,0,0
3841,3,1089,65,11,0,65,0,0,0,0,0
3839,3,1090,250,7,6,250,0,0,0,0,0
3838,1,1695,59,0,0,59,0,0,0,0,0
3837,3,1658,110,12,3,110,0,0,0,0,0
3836,3,1657,147,13,2,147,0,0,0,0,0
3835,1,1659,62,6,0,62,0,0,0,0,0
3834,3,1637,686,53,3,686,0,0,0,0,0
3833,3,1636,351,5,2,351,0,0,0,0,0
3832,3,1635,215,12,1,215,0,0,0,0,0
3831,3,1621,100,6,6,100,0,0,0,0,0
3830,3,1620,131,1,1,131,0,0,0,0,0
3829,3,1622,560,22,12,560,0,0,0,0,0
3828,3,1584,374,9,16,374,0,0,0,0,0
3827,3,1314,559,22,7,559,0,0,0,0,0
3826,3,1313,169,6,5,169,0,0,0,0,0
3824,3,1321,473,9,9,473,0,0,0,0,0
3825,3,1320,58,2,4,58,0,0,0,0,0
3823,3,1319,164,4,9,164,0,0,0,0,0
3822,3,1318,614,24,21,614,0,0,0,0,0
3821,3,1317,211,2,4,211,0,0,0,0,0
3820,3,1316,129,9,3,129,0,0,0,0,0
3819,3,1316,155,5,9,155,0,0,0,0,0
3818,3,1315,438,14,19,438,0,0,0,0,0
3817,3,1067,304,20,24,304,0,0,0,0,0
3816,3,1066,116,2,10,116,0,0,0,0,0
3815,3,1068,135,1,2,135,0,0,0,0,0
3814,1,1065,115,9,0,115,0,0,0,0,0
3813,1,971,128,3,0,128,0,0,0,0,0
3812,1,953,128,3,0,128,0,0,0,0,0
3811,1,928,55,4,4,55,0,0,0,0,0
3810,1,890,109,1,0,109,0,0,0,0,0
3809,1,893,58,0,0,58,0,0,0,0,0
3808,1,892,83,0,0,83,0,0,0,0,0
3807,1,891,164,6,0,164,0,0,0,0,0
3806,3,889,210,9,0,210,0,0,0,0,0
3805,3,873,133,17,5,133,0,0,0,0,0
3804,3,860,91,6,6,91,0,0,0,0,0
3803,3,859,226,13,0,226,0,0,0,0,0
3802,3,862,50,3,0,50,0,0,0,0,0
3801,3,861,243,0,0,243,0,0,0,0,0
3800,3,841,113,15,0,113,0,0,0,0,0
3799,3,840,243,5,5,243,0,0,0,0,0
3798,3,839,141,1,1,141,0,0,0,0,0
3797,3,838,130,0,5,130,0,0,0,0,0
3796,3,822,65,2,4,65,0,0,0,0,0
3795,1,806,3,3,0,3,0,0,0,0,0
3794,1,789,75,3,0,75,0,0,0,0,0
3793,3,761,45,0,1,45,0,0,0,0,0
3792,3,735,177,14,4,177,0,0,0,0,0
3790,1,738,45,1,0,45,0,0,0,0,0
3789,1,737,93,8,0,93,0,0,0,0,0
3788,3,736,73,0,2,73,0,0,0,0,0
3787,1,734,82,5,0,82,0,0,0,0,0
3791,3,714,89,17,1,89,0,0,0,0,0
3786,3,716,52,5,3,52,0,0,0,0,0
3785,3,715,52,5,3,52,0,0,0,0,0
3784,1,713,32,1,0,32,0,0,0,0,0
3783,1,712,140,18,0,140,0,0,0,0,0
3782,1,690,113,5,0,113,0,0,0,0,0
3781,3,689,1201,86,3,1201,0,0,0,0,0
3780,3,688,1145,22,4,1145,0,0,0,0,0
3779,3,687,107,5,5,107,0,0,0,0,0
3778,1,686,27,5,0,27,0,0,0,0,0
3776,1,685,101,9,0,101,0,0,0,0,0
3777,3,669,160,8,3,160,0,0,0,0,0
3775,3,634,197,20,2,197,0,0,0,0,0
3774,1,633,70,3,0,70,0,0,0,0,0
3773,3,632,88,11,1,88,0,0,0,0,0
3772,1,631,22,1,0,22,0,0,0,0,0
3771,3,620,265,5,0,265,0,0,0,0,0
3770,1,605,73,4,7,73,0,0,0,0,0
3498,1,607,211,2,0,211,0,0,0,0,0
3769,3,606,165,9,0,165,0,0,0,0,0
3768,3,604,190,6,1,190,0,0,0,0,0
3767,3,603,83,1,0,83,0,0,0,0,0
3766,1,592,51,1,0,51,0,0,0,0,0
3765,3,593,386,15,14,386,0,0,0,0,0
3764,3,591,135,14,0,135,0,0,0,0,0
3763,3,1047,273,35,2,273,0,0,0,0,0
3762,3,1046,87,25,4,87,0,0,0,0,0
3761,3,1045,240,30,2,240,0,0,0,0,0
3760,1,1029,47,1,0,47,0,0,0,0,0
3759,3,1016,23,7,16,23,0,0,0,0,0
3758,1,993,84,4,0,84,0,0,0,0,0
3757,1,939,18,0,0,18,0,0,0,0,0
3756,1,777,59,5,0,59,0,0,0,0,0
3755,1,6776,44,0,0,44,0,0,0,0,0
3754,1,6755,28,0,0,28,0,0,0,0,0
3753,1,6754,30,1,0,30,0,0,0,0,0
3752,1,6711,39,2,0,39,0,0,0,0,0
3751,1,6710,17,0,1,17,0,0,0,0,0
3750,1,6687,74,15,1,74,0,0,0,0,0
3749,1,6660,68,6,0,68,0,0,0,0,0
3748,1,6574,65,2,10,65,0,0,0,0,0
3747,1,6489,52,2,0,52,0,0,0,0,0
3746,1,6488,78,8,0,78,0,0,0,0,0
3745,1,6487,28,3,0,28,0,0,0,0,0
3744,1,6468,63,5,0,63,0,0,0,0,0
3743,1,6472,19,24,0,19,0,0,0,0,0
3742,1,6471,21,22,0,21,0,0,0,0,0
3741,1,6470,77,12,0,77,0,0,0,0,0
3740,3,6469,137,3,1,137,0,0,0,0,0
3739,1,6467,537,16,1,537,0,0,0,0,0
3738,1,6458,57,5,1,57,0,0,0,0,0
3737,3,6459,144,11,0,144,0,0,0,0,0
3736,1,6907,13,1,0,13,0,0,0,0,0
3735,1,6906,10,0,0,10,0,0,0,0,0
3734,3,6829,108,5,0,108,0,0,0,0,0
3733,1,6794,49,0,0,49,0,0,0,0,0
3732,1,6438,1,0,0,1,0,0,0,0,0
3731,1,6288,29,1,0,29,0,0,0,0,0
3730,1,6233,24,2,2,24,0,0,0,0,0
3729,1,5963,156,17,0,156,0,0,0,0,0
3728,1,6384,56,1,0,56,0,0,0,0,0
3727,1,6354,34,1,0,34,0,0,0,0,0
3726,1,5941,16,1,0,16,0,0,0,0,0
3725,1,5940,25,1,0,25,0,0,0,0,0
3723,1,5883,38,4,1,38,0,0,0,0,0
3722,1,5882,45,5,0,45,0,0,0,0,0
3721,1,5885,74,2,0,74,0,0,0,0,0
3720,1,5884,8,0,0,8,0,0,0,0,0
3724,1,5876,2,0,0,2,0,0,0,0,0
3719,1,5859,131,8,0,131,0,0,0,0,0
3718,1,5858,32,3,0,32,0,0,0,0,0
3717,1,5857,14,1,1,14,0,0,0,0,0
3716,1,5856,90,10,4,90,0,0,0,0,0
3714,1,5790,122,2,0,122,0,0,0,0,0
3715,1,5788,5,0,0,5,0,0,0,0,0
3713,1,5791,97,5,1,97,0,0,0,0,0
3708,1,5789,31,1,0,31,0,0,0,0,0
3712,1,5787,80,4,0,80,0,0,0,0,0
3711,1,5786,51,1,1,51,0,0,0,0,0
3710,1,5785,38,0,0,38,0,0,0,0,0
3709,1,5784,102,5,0,102,0,0,0,0,0
3707,1,5738,92,10,1,92,0,0,0,0,0
3706,1,5737,54,4,0,54,0,0,0,0,0
3705,1,5736,44,4,0,44,0,0,0,0,0
3704,1,5724,78,5,1,78,0,0,0,0,0
3703,1,5703,66,10,1,66,0,0,0,0,0
3702,1,5702,54,6,2,54,0,0,0,0,0
3701,1,5701,25,0,0,25,0,0,0,0,0
3700,1,5705,74,5,1,74,0,0,0,0,0
3699,1,5704,79,7,1,79,0,0,0,0,0
3698,1,5643,104,3,1,104,0,0,0,0,0
3697,1,5919,38,7,0,38,0,0,0,0,0
3696,1,5907,17,6,0,17,0,0,0,0,0
3695,1,5901,75,8,0,75,0,0,0,0,0
3694,1,5727,52,3,0,52,0,0,0,0,0
3693,1,5728,38,0,5,38,0,0,0,0,0
3692,1,5321,58,5,0,58,0,0,0,0,0
3690,1,5320,12,1,2,12,0,0,0,0,0
3691,1,5319,4,0,2,4,0,0,0,0,0
3689,1,5315,28,4,0,28,0,0,0,0,0
3688,1,5282,4,0,1,4,0,0,0,0,0
3687,1,5283,51,0,0,51,0,0,0,0,0
3686,1,5281,18,1,0,18,0,0,0,0,0
3685,1,5261,45,0,0,45,0,0,0,0,0
3684,1,5260,14,0,0,14,0,0,0,0,0
3683,1,5243,54,1,0,54,0,0,0,0,0
3682,1,5238,65,4,0,65,0,0,0,0,0
3681,1,5239,73,0,0,73,0,0,0,0,0
3680,1,5200,43,3,0,43,0,0,0,0,0
3679,1,5186,28,4,1,28,0,0,0,0,0
3678,1,5179,22,1,0,22,0,0,0,0,0
3677,1,5180,39,3,0,39,0,0,0,0,0
3676,1,5177,62,8,0,62,0,0,0,0,0
3675,1,5176,20,2,0,20,0,0,0,0,0
3674,1,5175,17,0,0,17,0,0,0,0,0
3672,1,5174,49,7,0,49,0,0,0,0,0
3671,1,5173,62,7,0,62,0,0,0,0,0
3670,1,5172,43,2,0,43,0,0,0,0,0
3673,1,5168,30,1,0,30,0,0,0,0,0
3669,1,5170,28,0,0,28,0,0,0,0,0
3668,1,5169,49,2,2,49,0,0,0,0,0
3667,1,5161,67,6,0,67,0,0,0,0,0
3666,1,5160,20,1,0,20,0,0,0,0,0
3665,1,5159,81,5,0,81,0,0,0,0,0
3664,1,5077,58,6,1,58,0,0,0,0,0
3663,1,5078,13,5,0,13,0,0,0,0,0
3662,1,5552,47,0,0,47,0,0,0,0,0
3661,1,5551,7,0,2,7,0,0,0,0,0
3660,1,5507,62,2,1,62,0,0,0,0,0
3659,1,5506,84,6,0,84,0,0,0,0,0
3658,1,5453,23,2,0,23,0,0,0,0,0
3657,1,5452,19,4,0,19,0,0,0,0,0
3655,1,5327,13,0,1,13,0,0,0,0,0
3656,1,5204,8,1,1,8,0,0,0,0,0
3654,1,5203,35,1,0,35,0,0,0,0,0
3653,1,5205,37,0,0,37,0,0,0,0,0
3652,1,5007,73,10,0,73,0,0,0,0,0
3651,1,4850,114,9,0,114,0,0,0,0,0
3650,1,4821,69,6,0,69,0,0,0,0,0
3649,1,4820,43,0,0,43,0,0,0,0,0
3648,1,4819,106,3,0,106,0,0,0,0,0
3647,1,4776,69,2,0,69,0,0,0,0,0
3646,1,4775,65,2,0,65,0,0,0,0,0
3645,1,4744,52,0,0,52,0,0,0,0,0
3644,1,4743,79,1,0,79,0,0,0,0,0
3643,1,4743,49,1,0,49,0,0,0,0,0
3642,1,4646,31,0,0,31,0,0,0,0,0
3641,1,4519,7,0,2,7,0,0,0,0,0
3640,1,4473,6,0,2,6,0,0,0,0,0
3639,1,4472,7,0,0,7,0,0,0,0,0
3638,1,4471,5,1,1,5,0,0,0,0,0
3637,1,4475,18,1,0,18,0,0,0,0,0
3636,1,4474,32,0,7,32,0,0,0,0,0
3635,1,4451,33,1,0,33,0,0,0,0,0
3634,1,4415,97,0,0,97,0,0,0,0,0
3633,1,4399,102,16,0,102,0,0,0,0,0
3632,1,4388,38,10,0,38,0,0,0,0,0
3631,1,4357,16,2,0,16,0,0,0,0,0
3630,1,4984,3,1,2,3,0,0,0,0,0
3629,1,4953,27,0,5,27,0,0,0,0,0
3628,1,4952,78,4,35,78,0,0,0,0,0
3627,1,4900,29,0,0,29,0,0,0,0,0
3626,1,4498,66,9,0,66,0,0,0,0,0
3625,1,4497,78,16,0,78,0,0,0,0,0
3624,1,4040,57,9,1,57,0,0,0,0,0
3623,1,4043,19,4,0,19,0,0,0,0,0
3622,1,4042,82,14,0,82,0,0,0,0,0
3621,1,4041,5,4,1,5,0,0,0,0,0
3620,1,4005,52,5,0,52,0,0,0,0,0
3619,1,3987,45,14,0,45,0,0,0,0,0
3618,2,3986,41,19,11,41,0,0,0,0,0
3617,1,3962,55,10,0,55,0,0,0,0,0
3616,1,3961,40,1,0,40,0,0,0,0,0
3615,1,3960,48,4,0,48,0,0,0,0,0
3614,1,3934,53,7,0,53,0,0,0,0,0
3613,1,3933,5,0,0,5,0,0,0,0,0
3611,1,3932,0,0,0,0,0,0,0,0,0
3610,1,3931,74,6,0,74,0,0,0,0,0
3612,1,3930,7,1,2,7,0,0,0,0,0
3609,1,3834,96,214,0,96,0,0,0,0,0
3608,1,3792,43,2,0,43,0,0,0,0,0
3606,1,4275,13,3,0,13,0,0,0,0,0
3607,1,4274,28,3,0,28,0,0,0,0,0
3605,1,4273,34,0,1,34,0,0,0,0,0
3604,1,4240,83,1,0,83,0,0,0,0,0
3603,1,4242,7,0,0,7,0,0,0,0,0
3455,1,4241,34,0,0,34,0,0,0,0,0
3419,1,4239,97,3,0,97,0,0,0,0,0
3602,1,4215,24,4,0,24,0,0,0,0,0
3601,1,4214,106,18,0,106,0,0,0,0,0
3600,1,4213,131,4,0,131,0,0,0,0,0
3599,1,4192,132,7,0,132,0,0,0,0,0
3598,1,4193,79,5,0,79,0,0,0,0,0
3597,1,4166,71,2,7,71,0,0,0,0,0
3596,1,4165,55,8,5,55,0,0,0,0,0
3595,1,4144,51,9,0,51,0,0,0,0,0
3594,1,4143,46,3,1,46,0,0,0,0,0
3593,1,4142,5,2,2,5,0,0,0,0,0
3592,1,4109,52,5,0,52,0,0,0,0,0
3591,1,4108,18,0,0,18,0,0,0,0,0
3590,1,3860,207,13,0,207,0,0,0,0,0
3589,1,3862,105,5,0,105,0,0,0,0,0
3588,1,3861,30,0,0,30,0,0,0,0,0
3587,1,3535,32,0,0,32,0,0,0,0,0
3586,1,3536,44,10,0,44,0,0,0,0,0
3585,1,3536,100,28,1,100,0,0,0,0,0
3584,1,3521,58,4,0,58,0,0,0,0,0
3583,1,3486,22,1,0,22,0,0,0,0,0
3582,1,3485,26,0,0,26,0,0,0,0,0
3581,1,3467,45,4,0,45,0,0,0,0,0
3580,1,3466,21,0,0,21,0,0,0,0,0
3579,1,3421,75,15,0,75,0,0,0,0,0
3578,1,3420,21,0,1,21,0,0,0,0,0
3577,1,3390,72,23,0,72,0,0,0,0,0
3576,1,3392,50,1,0,50,0,0,0,0,0
3575,1,3391,26,6,0,26,0,0,0,0,0
3574,1,3373,46,9,0,46,0,0,0,0,0
3573,1,3372,80,7,0,80,0,0,0,0,0
3572,1,3374,41,11,0,41,0,0,0,0,0
3571,1,3351,69,6,0,69,0,0,0,0,0
3570,1,3297,3,2,2,3,0,0,0,0,0
3569,1,3270,21,4,0,21,0,0,0,0,0
3568,1,3170,64,1,0,64,0,0,0,0,0
3567,1,3111,60,19,0,60,0,0,0,0,0
3566,1,3112,25,3,0,25,0,0,0,0,0
3565,1,3073,48,17,0,48,0,0,0,0,0
3564,1,3056,45,4,0,45,0,0,0,0,0
3563,1,3057,2,0,1,2,0,0,0,0,0
3562,1,3667,7,0,1,7,0,0,0,0,0
3561,1,3636,61,13,0,61,0,0,0,0,0
3560,1,3638,16,9,0,16,0,0,0,0,0
3559,1,3637,27,3,0,27,0,0,0,0,0
3558,1,3620,42,16,11,42,0,0,0,0,0
3557,1,3619,65,0,0,65,0,0,0,0,0
3556,1,3593,44,4,0,44,0,0,0,0,0
3555,1,3596,55,12,0,55,0,0,0,0,0
3554,1,3595,59,7,0,59,0,0,0,0,0
3553,1,3594,51,6,0,51,0,0,0,0,0
3552,1,3552,41,1,0,41,0,0,0,0,0
3551,1,3551,12,5,0,12,0,0,0,0,0
3550,1,3550,57,7,0,57,0,0,0,0,0
