tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4
2.867402892,6.389809546,4.428859200000001,6.740722379,3.006426023,-1.910259504,-0.5709339529999999,-0.525232566,0.5906457970000001,0.733434342,0.999279018,0.668035876
6.329452127000001,8.64914047,8.874661193,5.12513772,2.876125407,-1.170751123,-0.888174551,-0.8171997329999999,0.444296626,0.2108561339999999,0.078605455,0.946819433
6.007812259,6.264109049,4.916448794,7.524170467,2.789606351,-0.938167196,-0.917129369,-0.934309786,0.784006199,0.967492918,0.093095343,0.402338784
4.621277238,5.850533254,7.309305451,5.097980484,3.831283951,-1.656664834,-1.4879141809999998,-0.6867049359999999,0.759025287,0.433811086,0.302715729,0.367187826
5.21898934,0.556167191,7.161692763,6.658498531,4.438962713,-1.944372656,-1.948894957,-0.5456951,0.387265091,0.083045568,0.602897709,0.874694222
4.875986804,5.8857645,8.031715818,7.75431498,3.079524192,-1.641098476,-0.651617443,-0.786808273,0.464117661,0.404250782,0.61782332,0.995530383
4.113127711000001,6.008855859,7.179122137,2.108730184,2.770908463,-0.749423628,-1.057678718,-0.963806116,0.841735232,0.4460332529999999,0.8765260840000001,0.094241154
5.430388381,3.108250159,2.70385346,8.97401546,3.045345943,-1.374713902,-1.10196089,-0.56867115,0.404647185,0.600595897,0.6548706329999999,0.814331913
2.885478687,6.023106351,9.858465575,3.61086445,2.564350877,-0.5706416,-0.687318897,-1.306390379,0.502876529,0.486401168,0.177217045,0.488037755
8.335352735,8.159538557000001,7.969698984,7.418718161,3.092383462,-1.298034845,-0.997458849,-0.796889768,0.5527914820000001,0.0520611859999999,0.185944243,0.963428616
0.5414224089999999,0.501581642,4.447929672,6.571431617999999,4.2965225060000005,-1.656807175,-1.729838397,-0.909876934,0.304495911,0.63627396,0.096227788,0.7724852329999999
1.6531722430000002,8.98034293,3.319568463,3.713463325,3.204666872,-1.005736839,-1.639838683,-0.55909135,0.060490637,0.185636892,0.394929361,0.3444897079999999
9.600989534,1.81595235,1.2332095440000002,2.156725484,3.2945553810000003,-0.594903511,-0.895641683,-1.804010187,0.589819092,0.188858296,0.6951539840000001,0.621392378
8.910434938,2.898426372,2.244536613,6.775297444,2.494271326,-0.968850945,-0.62334708,-0.9020733,0.428115967,0.610237485,0.4349269739999999,0.053173339
5.444851696000001,9.161117056,0.622174751,3.286858162,5.081069235,-1.838266866,-1.513431618,-1.729370751,0.936575697,0.445675879,0.305011526,0.827669106
0.506735963,6.390238857000001,0.757583215,4.366578321,4.216862348,-1.645011979,-0.572939695,-1.998910674,0.329633517,0.318989836,0.57265021,0.408987975
3.568165158,7.599221484,1.911735337,7.341732228,3.3468423510000003,-0.833822205,-1.956586327,-0.556433819,0.943780248,0.4743346439999999,0.371856386,0.755731684
8.586805083,7.808973827000001,8.767642741,6.2859069860000005,3.832310951,-1.399651452,-0.877966603,-1.554692896,0.82029763,0.545902356,0.756807255,0.637919398
7.918457266,1.499428728,4.4433040980000005,8.155381764,4.136908324,-0.922313011,-1.422760817,-1.791834496,0.186598702,0.90627519,0.977370371,0.104093652
6.852410935,9.859858937,4.2447026160000005,6.941593779,3.77133173,-1.715869981,-0.5693737870000001,-1.486087963,0.7262104659999999,0.40076632,0.999839457,0.905144328
8.717796753,2.063949956,5.60520227,1.906482672,4.688924534,-1.081858786,-1.881534433,-1.725531316,0.241478773,0.941283192,0.251092136,0.577665239
7.925704988,0.541210389,3.451369112,0.631615128,3.365864509,-1.064897153,-1.220656791,-1.080310565,0.5663471729999999,0.7191687990000001,0.55870345,0.468872967
9.210913343,7.985822042000001,1.910470658,0.508066914,5.362215464,-1.75551917,-1.831452935,-1.775243359,0.2314807069999999,0.976338791,0.575755014,0.785628555
0.7755550940000001,7.970104107999999,0.803777025,2.29777298,3.708484143,-0.500780542,-1.647113693,-1.560589908,0.3575137579999999,0.813041233,0.276628038,0.0680654159999999
3.475617059,5.115545401,9.291472261,8.239081499,5.004935962,-1.758918412,-1.862363661,-1.383653889,0.082345452,0.449552957,0.7267325809999999,0.7699965320000001
4.659539711,2.659844016,4.196823581,7.591385957999999,5.3839473920000005,-1.5124433590000002,-1.93423459,-1.937269442,0.8399246640000001,0.624789489,0.731730432,0.992122172
2.441702757,5.724133452,2.483346839,9.316191677,4.206374633,-0.779346236,-1.499816894,-1.927211503,0.7465776040000001,0.455946767,0.7938792509999999,0.137295857
7.05255981,3.264057095,1.405949405,4.497548503,3.741358191,-0.629025504,-1.407945287,-1.7043874,0.868306093,0.605566025,0.100590869,0.747319985
4.298439815,1.6677042830000002,7.551380018,6.777023877,5.077355845,-1.983326998,-1.947478684,-1.146550163,0.5526619110000001,0.596688152,0.5987504929999999,0.058994845
9.224080431,5.856430952999999,1.255354981,0.5260610579999999,4.118549988,-1.056424098,-1.066813797,-1.995312093,0.186694235,0.349189082,0.7528241790000001,0.800346786
7.542242601,7.20112805,2.79158489,3.085660568,5.008275192,-1.789826279,-1.80856327,-1.4098856430000002,0.524244919,0.8973385559999999,0.828618363,0.25005257
1.141170752,7.794774167999999,6.996122485,5.683345876000001,2.655234517,-0.973468704,-0.908280271,-0.7734855420000001,0.664949158,0.473272993,0.913417129,0.10028068
5.707979304,1.904398684,3.342009013,7.892175037999999,4.691659327,-1.930274341,-1.275677166,-1.4857078190000002,0.221828697,0.696316687,0.6727463309999999,0.360273568
8.273747615,5.447603461,1.297943133,2.481267554,3.2436354310000004,-0.51861899,-1.347439846,-1.377576595,0.108309469,0.7010439340000001,0.120755222,0.588989141
8.26152983,2.530636309,0.735837075,2.427031448,3.254796718,-1.201374983,-1.422951766,-0.630469969,0.140363657,0.6776401879999999,0.429257166,0.877190543
5.014142931,9.006316979,4.85816737,9.80298206,3.735039035,-1.934391308,-0.858346061,-0.942301666,0.229148269,0.7816133890000001,0.287913272,0.56323729
0.989826432,2.0971075580000003,5.339491026,5.312711778,2.4041526490000003,-0.601865589,-1.019906802,-0.782380258,0.127027809,0.689044765,0.111294882,0.7424467229999999
7.215296508,0.98019643,2.553721349,5.608694355,4.07954839,-1.537505331,-1.147190041,-1.394853019,0.905340671,0.7327518129999999,0.19501327,0.2822589139999999
2.395657103,1.473641086,7.260785723,9.007129085,3.714488728,-1.597801747,-1.4372734130000002,-0.679413569,0.2127875889999999,0.901717771,0.839821429,0.759625014
4.410215108,8.465211473,5.632486028,0.543544692,4.812459504,-1.922162472,-1.538776614,-1.351520419,0.8181448109999999,0.799443303,0.262329579,0.518048168
7.846974167999999,8.87735423,5.843796274,5.89558215,3.983749836,-1.6182776069999998,-0.728624202,-1.636848026,0.932917472,0.581647177,0.640909197,0.305371454
8.141351489,8.498894568999999,6.648837127,1.367090149,2.933396742,-0.8335257070000001,-0.7061839520000001,-1.393687083,0.8984908559999999,0.27670787,0.570652041,0.4710677239999999
4.795141248999999,1.23613158,8.59491251,3.768966245,2.41441427,-0.7980472340000001,-0.695175568,-0.921191467,0.358547034,0.103041616,0.448183601,0.367371906
6.491262782000001,4.414898919,9.217810786,2.92275118,3.989875305,-1.369081344,-1.103975188,-1.516818773,0.405159722,0.879105617,0.741923792,0.0562514879999999
5.141406178,6.800541161,7.632147917999999,2.685670942,4.200760377,-1.521553311,-1.571795993,-1.107411074,0.183202125,0.932389195,0.266396974,0.777813247
7.117288856,4.706087635,7.676900167,4.920550377,4.525112283,-1.608520469,-1.7136090380000002,-1.202982777,0.82087246,0.142210131,0.581733724,0.466395713
6.274458064,4.780450394,4.474954807,3.938446617,3.946634296,-1.291119657,-0.8120150490000001,-1.84349959,0.590446261,0.315367764,0.358609126,0.1400147219999999
4.36263215,2.8029045480000003,8.14234423,6.040486572000001,3.660293151,-1.903251191,-1.228139953,-0.528902007,0.590844348,0.288989622,0.248165894,0.257004571
7.495286088999999,4.892940089,7.651382945,3.975965652,2.9388065780000003,-1.19519133,-1.170665097,-0.572950151,0.205777106,0.960717529,0.892229953,0.220077753
3.496522029,3.924644806,8.49057647,7.552971252000001,2.6895659010000004,-0.959371785,-0.993843675,-0.7363504409999999,0.252673473,0.592670285,0.48079985,0.407241006
8.14948116,1.411239945,3.487199562,1.392099615,2.9941344410000004,-0.935821749,-0.6038947579999999,-1.454417934,0.7818480459999999,0.611549909,0.134843913,0.404945328
6.188300195,2.8344541160000003,9.43324703,9.638235883,4.967592722,-1.999370708,-1.7501914159999998,-1.218030598,0.245052306,0.656715883,0.118661384,0.192588142
1.06392071,0.509792051,2.548336151,3.983092446,3.768756533,-1.870347445,-0.677016772,-1.221392316,0.707422496,0.880852126,0.69781504,0.8154356079999999
3.591651923,3.37456411,7.163123454,5.373748246,2.975498794,-1.02501433,-1.14668112,-0.803803343,0.631493226,0.737704681,0.162933984,0.8483483059999999
6.346572688999999,8.651300943999999,4.782247438,4.395579216000001,3.378145518,-1.529560444,-1.207616933,-0.640968141,0.834491814,0.8028566640000001,0.119229568,0.8283180840000001
7.398094915,6.473605397999999,8.138747626,7.467424834,2.831224902,-0.70290894,-1.60826265,-0.520053312,0.8546251970000001,0.261310013,0.760641773,0.270266625
1.394971037,1.077097985,5.739209903,5.927776674,4.449834248,-1.834902682,-1.516846609,-1.098084956,0.3734975479999999,0.548593879,0.321329611,0.6118744939999999
0.8862124109999999,8.311257252999999,5.130778476000001,9.059628599,3.623457654,-0.72137104,-1.671507614,-1.230579,0.649098628,0.31471109,0.579413494,0.591114139
2.787813758,1.812619196,4.005327676,7.750596262,3.727624109,-1.773212379,-0.594733208,-1.3596785219999998,0.238266747,0.8371121090000001,0.622683102,0.161626698
2.019238442,1.288313948,8.335531831,8.183215456000001,2.68956844,-1.012655459,-0.607932452,-1.06898053,0.142837316,0.3738276339999999,0.7534566559999999,0.609767539
5.073165938,2.923637391,2.343990658,4.717457717,2.592919465,-0.5622719429999999,-0.80873165,-1.221915873,0.064758305,0.891602397,0.199460441,0.8202625990000001
9.32027486,8.028343207999999,1.319775193,7.497432544,4.69018269,-1.980992963,-1.80628198,-0.902907747,0.840245215,0.138023993,0.7304004140000001,0.736035077
8.872524195,2.929754019,9.316561897,3.740176327,3.665591601,-1.719820538,-1.047131685,-0.8986393779999999,0.251020333,0.870645791,0.523303363,0.684485582
6.726885263,3.446523674,2.399539722,3.590124905,4.44776621,-0.954988911,-1.593975147,-1.898802151,0.8137164020000001,0.150831725,0.1849294169999999,0.6110002760000001
4.693159375,0.856265052,2.456657457,7.91037145,3.5854818930000003,-1.632203522,-1.196861214,-0.756417157,0.650524785,0.544490238,0.593046617,0.743757253
3.117030794,5.352455396,9.935376999,8.365100505,3.698013724,-1.822707187,-0.607364913,-1.267941623,0.0992629769999999,0.621186043,0.3372718779999999,0.248921201
2.506119727,8.241159153,9.06161536,4.309151504,2.7738130780000003,-1.130354332,-0.930755964,-0.712702782,0.303296975,0.636523289,0.4522622529999999,0.93605209
9.750650895,9.270745233,6.705490279,7.643763487999999,1.902254084,-0.6209612320000001,-0.6052395629999999,-0.676053288,0.8111855040000001,0.769260272,0.89771309,0.570748455
8.161638122000001,8.905587504,4.539790719,8.04971765,5.304027255,-1.566444143,-1.971522071,-1.766061041,0.4265323029999999,0.649315775,0.13503644,0.742270985
2.516364031,7.026188426,1.635935719,9.783696032,4.284086265,-1.219695682,-1.944712279,-1.119678305,0.174098288,0.2501388089999999,0.652259009,0.729658571
8.045986235,9.232869092,8.857011405,6.742471506,3.2656142000000004,-0.593113198,-1.972521487,-0.699979516,0.161228761,0.781081756,0.1790440539999999,0.679729551
4.955166874,9.46548436,8.54624833,6.214757195,3.446180714,-0.928554989,-1.61660339,-0.901022336,0.558494535,0.948241264,0.394101866,0.333133471
5.012514651,7.470795122,3.586103787,5.02988444,3.579742211,-1.460609173,-1.203649657,-0.915483381,0.5711994029999999,0.684357667,0.4442023229999999,0.275002935
4.061156235,1.24521068,1.587338921,5.746181633,3.473206719,-1.305119991,-0.831621726,-1.336465002,0.86641221,0.423379415,0.549354214,0.743484758
7.234001762,2.671755166,3.921582182,8.251998973,3.871428998,-1.054545504,-1.0108068,-1.806076694,0.977977147,0.940090861,0.449653055,0.3012121439999999
5.969495747000001,0.731793475,8.408709553,3.640332601,3.533882349,-0.868005492,-1.614659031,-1.051217826,0.302236067,0.647085832,0.842439802,0.6422997979999999
4.718992738,9.833591671,1.357872322,7.275773888,4.4866686510000005,-1.814411457,-1.038376551,-1.633880644,0.300940373,0.7772492,0.7290836540000001,0.24062904
5.913425403,7.091301389,1.5622348419999998,2.204494731,4.566122925,-0.932599342,-1.634447965,-1.999075617,0.394789092,0.4008693379999999,0.7299004659999999,0.8650193140000001
2.049701077,8.864202515,3.073762384,2.050589477,2.639557417,-1.197609794,-0.7339811829999999,-0.70796644,0.976415304,0.524839199,0.329159567,0.758917708
2.259629973,7.191052101,8.328444024,4.641095289,3.698410178,-0.7641978629999999,-1.020108452,-1.914103863,0.22119366,0.191995861,0.326806233,0.117903933
9.811976621,0.806469223,6.292002792999999,8.598982459,2.70651622,-0.87292235,-0.837130934,-0.996462936,0.31266578,0.58879148,0.7562098759999999,0.966821989
1.384852872,5.979690892000001,6.251109515,1.509510746,3.1334484760000003,-0.944487888,-1.572707799,-0.61625279,0.5732460229999999,0.200741371,0.915315377,0.938389821
1.148316553,4.919638297,9.055150035,0.648380397,4.086656832,-0.8744719320000001,-1.488941197,-1.723243702,0.64850277,0.375239157,0.498850664,0.574548423
5.195595994,1.729214701,4.27448132,3.035330275,2.85871581,-0.7843664909999999,-0.683772761,-1.390576558,0.359733296,0.485269338,0.664477628,0.274773724
8.997431594,3.549272552,4.902431778,9.855026959,3.279127467,-1.241555474,-0.712945024,-1.324626969,0.4855825929999999,0.155997029,0.189889322,0.464639414
7.429016532999999,3.211486799,6.409529298,7.41450294,2.475200665,-0.904972074,-0.621230713,-0.948997878,0.649718256,0.210030216,0.301371013,0.359554198
1.486245277,4.5114746960000005,9.580232968,0.502878675,2.608065513,-1.264920918,-0.678979083,-0.6641655120000001,0.4833493789999999,0.260099215,0.573427725,0.28042531
2.15192805,9.96991028,0.651846473,1.393953184,2.982542864,-0.999086579,-0.7133558659999999,-1.27010042,0.263120481,0.378044226,0.788731638,0.499827511
2.378525864,1.69127011,7.310914324,5.425650277999999,4.68107365,-1.77841608,-1.60623095,-1.296426621,0.766325205,0.951234801,0.72548328,0.8705691809999999
1.441397897,9.235621328,4.29328494,1.334532036,3.583005178,-0.5047731329999999,-1.169107079,-1.909124967,0.461758834,0.7658622890000001,0.815241633,0.878757452
4.958126959,6.11442241,9.925080064,3.295420038,3.862636396,-1.3998680419999998,-0.656178821,-1.806589533,0.405624976,0.648926381,0.925777981,0.181286238
9.619161171,8.504215322,1.274845743,9.324092154,3.615472129,-1.411712324,-1.183983385,-1.01977642,0.6162959720000001,0.254453421,0.6911595309999999,0.7243012440000001
4.155065265,3.925990925,3.211812098,3.3161288260000004,5.328714452,-1.574372011,-1.786556202,-1.967786239,0.911700127,0.967525711,0.562990091,0.273247746
3.69312375,6.301878347000001,8.224084158,1.7238301459999998,4.702025869,-1.7345341680000002,-1.7884095969999998,-1.179082103,0.782525551,0.694675453,0.42283113,0.3822709039999999
1.789427875,8.939227464,2.167451874,1.286825528,4.706252441,-1.872958819,-1.780891091,-1.052402531,0.113516843,0.6185068979999999,0.892754521,0.955781822
9.387128367,5.432414524,6.32980583,6.438644535,4.334883963,-1.928240382,-0.964113955,-1.442529626,0.12478137,0.973399223,0.574844649,0.952206129
8.06143216,6.803596144,4.867757605,8.172854792999999,5.054103008999999,-1.779946244,-1.330765788,-1.943390977,0.714776399,0.260770027,0.2228952619999999,0.997587174
2.375738714,4.474543907,5.280808557,7.457438377999999,3.0530841630000003,-1.7331334580000002,-0.743333626,-0.576617079,0.435553952,0.106281043,0.7215368320000001,0.375571978
5.568299063,3.940138826,6.028444085,6.581143782000001,4.0097127530000005,-1.528250617,-1.471949794,-1.009512342,0.6832010479999999,0.0746577009999999,0.226731582,0.108072541
7.515737082999999,4.74069371,8.029233631,7.650287685,4.122212447,-1.352874393,-1.106209954,-1.6631281000000002,0.884038925,0.631288159,0.306621288,0.499563691
9.513874121,6.772854628999999,7.064590983,4.981431387,3.291035791,-1.332718214,-1.213551424,-0.7447661529999999,0.445454462,0.073120337,0.734742927,0.954857508
2.8851519960000003,9.808493357,4.945111304,4.880057603,3.068931664,-1.664619506,-0.593625682,-0.810686476,0.787968728,0.053591317,0.985871373,0.406148861
1.6265133580000002,3.5889791160000004,8.106344358,4.333076625,4.535342791000001,-1.862678319,-0.7958732390000001,-1.876791234,0.6955312370000001,0.144298904,0.26391219,0.730635349
3.827942612,5.101836553,8.446478471,2.705501469,2.411560703,-0.772695695,-0.683267161,-0.955597847,0.662226222,0.369860145,0.554516318,0.777676143
1.353444,3.936283398,5.510944125,5.053618227,2.767178567,-0.6065044070000001,-0.504864633,-1.655809526,0.2405182669999999,0.138839559,0.5781292720000001,0.064368812
4.856579308,3.778962973,2.042269473,9.016576361,4.604463191000001,-1.809657753,-0.939584386,-1.855221052,0.280692915,0.853613002,0.155436255,0.636605725
5.041295907,6.639747142999999,7.692923604,3.692793586,3.984380279,-1.361762947,-1.666115036,-0.956502296,0.851385805,0.950106605,0.157879062,0.891115247
7.972484431,8.859134129,7.89085153,1.414687988,3.159282249,-0.5040938620000001,-1.21447304,-1.440715346,0.4274339829999999,0.531677553,0.351373436,0.75842981
4.01267109,7.737206747999999,6.1056217870000005,2.029290779,5.253659244,-1.77542327,-1.947085963,-1.53115001,0.943381569,0.344156684,0.377020027,0.8253968859999999
5.504121135,6.408893059,1.519176328,7.970349761,3.800057895,-0.537523961,-1.550381347,-1.7121525869999998,0.518974363,0.378594012,0.263348203,0.055634391
6.889156298,6.450013292,0.805016882,5.908209062999999,3.570667799,-1.038217281,-1.13663262,-1.3958178980000002,0.671568223,0.511998379,0.955253685,0.72935934
1.795696788,6.642868776,5.596115367,8.058575053,3.680671345,-0.604314803,-1.388630513,-1.6877260280000002,0.592224804,0.8641023259999999,0.7924518340000001,0.821539108
1.038814786,4.383042746,3.4379833360000003,8.628799547,4.119298373,-1.732904294,-1.075141163,-1.311252916,0.213706917,0.391864028,0.437470465,0.083568997
0.538411097,3.500082762,3.257497403,7.129521899999999,3.360531152,-0.545654193,-1.273040728,-1.541836232,0.591547942,0.51699294,0.505356562,0.884868749
2.184442797,2.121143925,3.118572082,8.691885000000001,4.509326597,-1.463709472,-1.263675563,-1.781941561,0.5673651279999999,0.220660579,0.5871973620000001,0.105935124
6.217704896,8.239674353,9.96213921,1.508221222,2.865135319,-1.186283293,-0.680729143,-0.998122883,0.122092494,0.133525928,0.929035483,0.285886977
1.557886205,6.693711561000001,2.644973824,9.020500801,3.173266025,-1.045684259,-0.8927126940000001,-1.234869072,0.440184301,0.44251766,0.888615261,0.679145978
1.996587208,2.495955067,1.234939815,5.515025875,3.783306223,-1.042081403,-0.965571664,-1.775653155,0.316325286,0.369282917,0.187569524,0.470750831
1.825359851,7.276411762,9.25779645,5.702994094,3.823340431,-0.90029513,-1.882186833,-1.040858468,0.8577895640000001,0.860106707,0.52328792,0.576186577
2.369368868,2.692666276,3.0160034710000003,6.572452373,2.338519428,-0.951938172,-0.613268999,-0.7733122579999999,0.757518246,0.400462061,0.933656755,0.934261466
5.950996975,3.877860828,8.265351773999999,6.673398592000001,4.042502862,-1.198192665,-1.040426957,-1.80388324,0.464574051,0.173426125,0.708097489,0.633213014
4.366209127,7.959887192999999,1.930884651,2.719890733,4.717328576,-1.813378734,-1.608371672,-1.29557817,0.448823145,0.8344838659999999,0.7967889220000001,0.779335683
8.822775996,8.030337398,8.388753186,2.071342822,5.059147033,-1.323065603,-1.916668922,-1.819412508,0.905805591,0.380945097,0.6264164489999999,0.481123601
6.257835448,1.5223446980000002,5.133111121000001,6.289002882,5.523330415,-1.790916576,-1.84355212,-1.888861719,0.194277969,0.985257654,0.076929735,0.74293292
5.387260266,4.35370011,7.964674832,9.363478031,2.829898674,-1.278582551,-0.746030108,-0.8052860140000001,0.4728836389999999,0.920653327,0.498325476,0.667596077
9.074631513,7.209934487999999,4.7291936230000005,8.068898766,3.3468642710000003,-0.8608964179999999,-0.900914794,-1.585053059,0.456806511,0.599506867,0.348511449,0.876168877
9.76196408,8.174112647000001,8.845467754,0.921495998,3.252906771,-0.8180169690000001,-0.988884426,-1.446005376,0.07295363,0.392618512,0.6877906429999999,0.484440924
8.019758185,6.869603802,9.325863297,3.691160055,3.77529377,-0.977564523,-1.229893056,-1.567836191,0.127195537,0.953720441,0.417013639,0.235070308
6.982733357000001,2.9616713480000003,2.256814557,5.326350173,3.598242002,-0.756193909,-1.1994842959999998,-1.6425637969999998,0.411929714,0.566945987,0.905757759,0.875557218
6.591402117,0.915891631,7.482444462999999,9.540191638,3.994952355,-1.747316771,-1.30261046,-0.945025124,0.927365872,0.966691462,0.743369328,0.768036781
5.270968097,3.969322704,0.901757632,1.158987262,2.335037256,-1.240963865,-0.5241653310000001,-0.569908059,0.334467273,0.8179496340000001,0.98955193,0.816947696
5.266971265,7.526762791,3.909983201,4.656661962,3.417696108,-1.348420376,-1.555037569,-0.514238164,0.302169107,0.849934801,0.397754476,0.628322292
3.896179401,8.23272417,8.205560597,6.681034295,3.556254539,-0.570978705,-1.316045546,-1.669230288,0.396006667,0.765962603,0.420149695,0.672426961
8.755678736,3.396165364,5.184496024,8.011925312999999,4.191277734,-1.368801654,-1.04328692,-1.77918916,0.1109318419999999,0.715144151,0.448684951,0.096301625
3.73423147,3.737711629,9.069079141,6.77969812,4.4574016180000005,-1.623648909,-1.768236871,-1.065515837,0.658472793,0.609750645,0.602587261,0.304208901
8.934273191,2.182070936,6.845108722999999,3.177547235,4.652547826,-1.95032342,-1.960440743,-0.741783662,0.679386165,0.869169242,0.4716128639999999,0.636721278
3.393793305,0.9524718,9.867503691,1.211560628,3.797903225,-1.703274432,-0.961778811,-1.132849982,0.950537321,0.3052232139999999,0.358088756,0.121361414
3.2402027230000003,3.461158769,5.062507668,3.670835392,2.913301466,-0.685527525,-0.983515914,-1.244258027,0.112304439,0.8770326190000001,0.327194311,0.624049555
1.324764979,7.051038144,2.889611398,4.581008747,3.714512963,-1.97410268,-1.004436687,-0.735973597,0.523602872,0.474079787,0.893702407,0.8404871540000001
5.889762594,0.626590167,2.34347061,2.41964355,4.930185638,-1.554302221,-1.380189628,-1.995693788,0.541268023,0.8440570540000001,0.976987418,0.263683906
9.283732572,9.805534483,4.938066658,3.272196183,3.62042864,-0.975880354,-0.944232347,-1.700315939,0.92951234,0.262638601,0.109428595,0.211448035
4.6046749,7.997266633,2.036833472,6.819397672999999,3.662005362,-0.6201170970000001,-1.076206378,-1.965681887,0.719382669,0.682720612,0.957907683,0.071615868
2.580873109,6.812908369,9.489611445,3.908075478,3.291024037,-1.159236164,-1.481164065,-0.650623808,0.834218531,0.5909927420000001,0.7395694970000001,0.129950545
8.173471762,3.68756025,1.391473514,5.714992115,3.957062533,-1.4186457,-1.475534947,-1.062881886,0.355016101,0.092993198,0.956552242,0.529603177
6.693128122,4.255121892,0.798762428,8.641108611,3.005571663,-1.035152911,-1.418334521,-0.552084231,0.1031699169999999,0.5627071810000001,0.151837379,0.965182366
1.176245212,1.382100586,1.93382214,3.787282209,3.03545424,-1.26034097,-1.191410597,-0.583702672,0.603840417,0.694651136,0.459721483,0.24110815
6.153084682999999,2.789390023,4.01351987,9.355055073,2.522928491,-0.6589873820000001,-0.82217306,-1.041768049,0.531862964,0.823249875,0.996240944,0.578474026
2.278305669,3.265831997,3.1917116410000004,3.876549677,3.2488254810000003,-1.161395733,-1.381850916,-0.705578832,0.827058197,0.8762286909999999,0.609239105,0.4327509029999999
2.214698578,2.88427798,2.565434251,3.76225374,4.012762034,-1.3750313630000002,-1.038086511,-1.59964416,0.41430947,0.789583519,0.989206085,0.607089591
3.898100067,4.177864823999999,1.803474726,1.02398977,4.44970002,-1.756728131,-1.601476085,-1.091495804,0.31397267,0.70906313,0.791794845,0.572438584
7.172275462999999,9.872878077,6.434165265,2.7032217,3.257894018,-0.6862069209999999,-0.828423444,-1.7432636540000002,0.662710544,0.4314024039999999,0.409846869,0.778452647
1.106184245,9.475729958,9.759408591,1.756806706,2.77035182,-0.635616917,-0.545681093,-1.58905381,0.195207567,0.772348576,0.983096019,0.621677448
5.225871523,6.13627733,9.079720973,9.107283595,3.07288416,-1.161200487,-0.8176456809999999,-1.094037992,0.214853792,0.110079809,0.149500837,0.662700858
7.700548048,6.712543888,4.294071322,7.192753101,5.133295529,-1.693859431,-1.45249208,-1.986944018,0.164199386,0.932308935,0.958485403,0.4572093279999999
3.081893628,3.628503303,5.721738125,0.6632412670000001,3.830934563,-1.660341365,-1.3468878519999998,-0.823705345,0.682556955,0.08181651,0.177620732,0.219410006
7.716364261,7.245717797999999,2.538139562,4.60189825,4.217071169,-1.730563719,-0.602138849,-1.884368601,0.8960233679999999,0.260385049,0.7656776390000001,0.275685615
4.526636366,7.295001192999999,4.309484033,2.763223933,3.403332416,-0.77745114,-0.814470418,-1.811410858,0.618899635,0.83080186,0.804882877,0.256656833
0.7949226359999999,9.406775856,4.593277605,2.8607829380000003,2.9791967510000004,-1.039903913,-0.6944079040000001,-1.244884934,0.694118337,0.859303558,0.15249222,0.629931103
6.610580885,6.660675617000001,6.158339219,7.32727293,3.051317418,-0.92032843,-1.577416844,-0.553572144,0.626592829,0.90890247,0.407344463,0.254177039
4.354121333999999,8.524408133,9.831965437,7.254241728999999,4.027681334,-1.6846192169999998,-0.991834941,-1.351227176,0.388585884,0.91643296,0.6094753629999999,0.053658569
4.884845231,2.408747419,6.919398525,3.167890532,3.944805589,-1.7444114469999998,-1.283926845,-0.916467298,0.515399567,0.572315896,0.403558056,0.622238058
4.595560764,7.148212964,5.896191075,3.997048183,4.181870386,-1.927619067,-0.581559505,-1.672691814,0.360059467,0.582426125,0.551169681,0.95042005
3.964476587,2.057420848,8.602909152999999,1.51394037,3.024083752,-0.771418535,-1.239425118,-1.0132401,0.422963545,0.073583827,0.180329641,0.756772428
9.949714437,5.912217627,1.669244635,6.660034289,4.482337844,-1.966333214,-1.905484145,-0.610520485,0.8213058940000001,0.052408193,0.935193518,0.162931517
6.158996106,0.7216182720000001,2.00290259,2.835577444,3.859523109,-1.798055833,-0.847227325,-1.214239951,0.572156256,0.068402616,0.332282108,0.910305263
2.6002326890000003,1.437809364,8.829677051,7.965738174,3.041810649,-0.5394842320000001,-1.671899424,-0.830426993,0.651376555,0.6915987309999999,0.353136205,0.75234754
0.5013307610000001,4.965751037,6.526576622,6.3070958720000005,4.266524948,-1.697683024,-1.6895750669999998,-0.879266856,0.345646452,0.629068338,0.930994321,0.8758427129999999
6.806126441,7.14511877,8.362260053,8.973505141,3.609156569,-0.539951094,-1.874497663,-1.194707812,0.92434659,0.095706649,0.3361517739999999,0.832807168
9.00349028,2.188023082,4.0200713530000005,5.3225704480000005,3.676564072,-1.021213838,-0.880519365,-1.774830869,0.221614123,0.191648294,0.8802750690000001,0.837204925
8.698455707,4.93017838,1.640641549,4.425899414,2.416946709,-0.7975959090000001,-0.982910044,-0.636440757,0.555451966,0.99571708,0.934712816,0.106451918
0.587732492,5.756665099,6.036269541,2.629748128,3.767989225,-1.889819814,-1.226022296,-0.652147115,0.191431553,0.526321371,0.646991043,0.5956991079999999
9.776117174,3.708648446,1.39568382,1.809994068,3.805965774,-1.305667803,-1.970734577,-0.529563395,0.259582549,0.062861715,0.92244266,0.983315223
4.835926153,2.88705023,4.074752636,2.505987061,3.705012807,-1.252819605,-1.517518793,-0.934674409,0.6222470689999999,0.698034866,0.895729716,0.489005642
4.776798685,2.196930087,8.619219366,9.165927167,4.06750606,-0.6222406629999999,-1.799969294,-1.645296104,0.993917045,0.763077245,0.330279561,0.668448036
